nombre_mots,longueur_moyenne,longueur_minimale,longueur_maximale,distribution_longueur,complexité_shannon,redondance,proportion_0,proportion_1,entropie_des_caracteres,distance_de_hamming_moyenne,est_code
2,4.5,4,5,"[0, 0, 0, 0, 1, 1, 0, 0]",0.9182958340544896,0,0.6666666666666666,0.3333333333333333,0.9182958340544896,2.0,True
9,4.0,1,7,"[0, 1, 2, 1, 0, 3, 1, 1]",1.0,7,0.5,0.5,1.0,4.0,False
9,4.444444444444445,1,7,"[0, 2, 0, 0, 2, 2, 1, 2]",1.0,7,0.5,0.5,1.0,4.333333333333333,False
2,2.5,1,4,"[0, 1, 0, 0, 1, 0, 0, 0]",0.9709505944546686,1,0.6,0.4,0.9709505944546686,3.0,True
10,3.4,1,6,"[0, 1, 2, 3, 1, 2, 1, 0]",0.9975025463691153,8,0.5294117647058824,0.47058823529411764,0.9975025463691153,3.2,False
8,3.625,1,7,"[0, 2, 1, 1, 1, 1, 1, 1]",0.9991421039919088,6,0.4827586206896552,0.5172413793103449,0.9991421039919088,3.6785714285714284,False
4,3.75,2,6,"[0, 0, 1, 1, 1, 0, 1, 0]",0.9967916319816366,3,0.4666666666666667,0.5333333333333333,0.9967916319816366,3.6666666666666665,True
3,5.0,2,7,"[0, 0, 1, 0, 0, 0, 1, 1]",0.9967916319816366,0,0.4666666666666667,0.5333333333333333,0.9967916319816366,5.333333333333333,True
9,3.0,1,7,"[0, 1, 4, 2, 0, 1, 0, 1]",0.9509560484549725,7,0.6296296296296297,0.37037037037037035,0.9509560484549725,3.0277777777777777,False
3,3.3333333333333335,2,4,"[0, 0, 1, 0, 2, 0, 0, 0]",1.0,0,0.5,0.5,1.0,2.0,True
9,2.888888888888889,1,5,"[0, 2, 1, 3, 2, 1, 0, 0]",0.9957274520849255,6,0.46153846153846156,0.5384615384615384,0.9957274520849255,2.3055555555555554,False
10,3.6,1,7,"[0, 2, 2, 2, 0, 2, 0, 2]",0.964078764808229,8,0.6111111111111112,0.3888888888888889,0.964078764808229,3.8666666666666667,False
6,4.166666666666667,1,6,"[0, 1, 0, 1, 1, 1, 2, 0]",0.9988455359952018,4,0.48,0.52,0.9988455359952018,3.6666666666666665,False
2,4.0,3,5,"[0, 0, 0, 1, 0, 1, 0, 0]",0.8112781244591328,0,0.25,0.75,0.8112781244591328,4.0,True
3,3.3333333333333335,2,4,"[0, 0, 1, 0, 2, 0, 0, 0]",0.8812908992306927,2,0.7,0.3,0.8812908992306927,2.6666666666666665,True
5,3.8,1,7,"[0, 1, 1, 0, 1, 1, 0, 1]",0.9819407868640977,3,0.42105263157894735,0.5789473684210527,0.9819407868640977,4.3,False
5,3.2,1,6,"[0, 1, 2, 0, 0, 1, 1, 0]",0.8960382325345574,3,0.3125,0.6875,0.8960382325345574,3.7,False
9,3.888888888888889,1,7,"[0, 1, 3, 0, 2, 0, 1, 2]",0.9852281360342515,7,0.42857142857142855,0.5714285714285714,0.9852281360342515,3.888888888888889,False
6,2.8333333333333335,1,6,"[0, 2, 1, 1, 1, 0, 1, 0]",0.9774178175281716,3,0.4117647058823529,0.5882352941176471,0.9774178175281716,3.2,False
7,5.714285714285714,3,7,"[0, 0, 0, 1, 0, 1, 3, 2]",0.9837082626231859,2,0.425,0.575,0.9837082626231859,4.095238095238095,True
5,3.4,1,6,"[0, 2, 0, 1, 0, 0, 2, 0]",0.9975025463691153,2,0.5294117647058824,0.47058823529411764,0.9975025463691153,4.2,True
1,4.0,4,4,"[0, 0, 0, 0, 1, 0, 0, 0]",0.8112781244591328,0,0.75,0.25,0.8112781244591328,0.0,True
5,4.8,2,7,"[0, 0, 1, 0, 2, 0, 0, 2]",0.9949848281859701,4,0.5416666666666666,0.4583333333333333,0.9949848281859701,4.5,True
2,2.0,1,3,"[0, 1, 0, 1, 0, 0, 0, 0]",-0.0,1,0.0,1.0,-0.0,2.0,False
8,3.375,1,7,"[0, 3, 0, 1, 1, 2, 0, 1]",0.9990102708804813,5,0.48148148148148145,0.5185185185185185,0.9990102708804813,3.4642857142857144,False
5,3.6,2,5,"[0, 0, 2, 0, 1, 2, 0, 0]",0.964078764808229,2,0.6111111111111112,0.3888888888888889,0.964078764808229,3.3,True
10,3.0,1,6,"[0, 2, 3, 1, 2, 1, 1, 0]",0.9871377743721863,8,0.43333333333333335,0.5666666666666667,0.9871377743721863,3.0444444444444443,False
2,4.0,3,5,"[0, 0, 0, 1, 0, 1, 0, 0]",0.954434002924965,1,0.375,0.625,0.954434002924965,2.0,True
2,5.0,4,6,"[0, 0, 0, 0, 1, 0, 1, 0]",0.9709505944546686,0,0.6,0.4,0.9709505944546686,4.0,True
4,4.0,2,5,"[0, 0, 1, 0, 1, 2, 0, 0]",1.0,1,0.5,0.5,1.0,3.0,True
10,5.1,1,7,"[0, 1, 1, 0, 0, 3, 2, 3]",0.9863676072907088,8,0.5686274509803921,0.43137254901960786,0.9863676072907088,4.133333333333334,False
3,5.0,1,7,"[0, 1, 0, 0, 0, 0, 0, 2]",0.9709505944546686,2,0.6,0.4,0.9709505944546686,6.0,True
2,4.0,1,7,"[0, 1, 0, 0, 0, 0, 0, 1]",0.954434002924965,1,0.625,0.375,0.954434002924965,7.0,True
6,4.5,1,7,"[0, 1, 0, 1, 1, 0, 2, 1]",0.9910760598382222,5,0.5555555555555556,0.4444444444444444,0.9910760598382222,4.266666666666667,False
2,4.5,4,5,"[0, 0, 0, 0, 1, 1, 0, 0]",0.9182958340544896,0,0.3333333333333333,0.6666666666666666,0.9182958340544896,4.0,True
3,4.0,2,7,"[0, 0, 1, 1, 0, 0, 0, 1]",0.9182958340544896,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,4.333333333333333,True
3,5.0,4,6,"[0, 0, 0, 0, 1, 1, 1, 0]",0.9709505944546686,0,0.4,0.6,0.9709505944546686,4.333333333333333,True
5,4.0,2,6,"[0, 0, 1, 1, 1, 1, 1, 0]",0.9927744539878083,3,0.55,0.45,0.9927744539878083,3.6,True
2,3.0,2,4,"[0, 0, 1, 0, 1, 0, 0, 0]",0.9182958340544896,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,2.0,True
9,4.222222222222222,1,7,"[0, 3, 0, 0, 0, 3, 1, 2]",0.9980008838722996,6,0.5263157894736842,0.47368421052631576,0.9980008838722996,4.388888888888889,False
4,5.25,1,7,"[0, 1, 0, 0, 0, 0, 1, 2]",0.9852281360342515,3,0.5714285714285714,0.42857142857142855,0.9852281360342515,5.166666666666667,True
9,4.0,1,7,"[0, 1, 2, 1, 2, 0, 1, 2]",0.9910760598382222,7,0.4444444444444444,0.5555555555555556,0.9910760598382222,3.9722222222222223,False
6,4.0,3,6,"[0, 0, 0, 3, 1, 1, 1, 0]",0.9798687566511528,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,3.3333333333333335,True
2,3.0,2,4,"[0, 0, 1, 0, 1, 0, 0, 0]",0.9182958340544896,0,0.3333333333333333,0.6666666666666666,0.9182958340544896,3.0,True
4,4.5,3,6,"[0, 0, 0, 1, 1, 1, 1, 0]",1.0,0,0.5,0.5,1.0,3.8333333333333335,True
7,3.7142857142857144,1,7,"[0, 1, 2, 0, 2, 0, 1, 1]",0.9828586897127056,5,0.4230769230769231,0.5769230769230769,0.9828586897127056,4.0,False
8,5.125,2,7,"[0, 0, 1, 1, 1, 1, 1, 3]",0.9961344835095796,3,0.4634146341463415,0.5365853658536586,0.9961344835095796,4.464285714285714,False
6,5.0,2,7,"[0, 0, 1, 0, 1, 1, 2, 1]",0.9709505944546686,2,0.6,0.4,0.9709505944546686,4.133333333333334,False
7,3.0,1,5,"[0, 2, 0, 2, 2, 1, 0, 0]",0.998363672593813,3,0.47619047619047616,0.5238095238095238,0.998363672593813,2.9523809523809526,False
6,3.0,1,7,"[0, 2, 0, 3, 0, 0, 0, 1]",0.964078764808229,4,0.6111111111111112,0.3888888888888889,0.964078764808229,3.4,False
2,6.5,6,7,"[0, 0, 0, 0, 0, 0, 1, 1]",0.9957274520849255,0,0.5384615384615384,0.46153846153846156,0.9957274520849255,5.0,True
9,4.111111111111111,1,7,"[0, 2, 0, 1, 3, 0, 1, 2]",0.9994730201859836,5,0.5135135135135135,0.4864864864864865,0.9994730201859836,3.9166666666666665,False
3,5.333333333333333,4,6,"[0, 0, 0, 0, 1, 0, 2, 0]",0.9886994082884974,0,0.4375,0.5625,0.9886994082884974,4.333333333333333,True
8,4.5,1,7,"[0, 1, 1, 0, 1, 3, 0, 2]",1.0,5,0.5,0.5,1.0,4.392857142857143,False
2,3.5,1,6,"[0, 1, 0, 0, 0, 0, 1, 0]",0.9852281360342515,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,5.0,True
1,4.0,4,4,"[0, 0, 0, 0, 1, 0, 0, 0]",0.8112781244591328,0,0.75,0.25,0.8112781244591328,0.0,True
8,2.625,1,5,"[0, 3, 1, 2, 0, 2, 0, 0]",0.998363672593813,5,0.5238095238095238,0.47619047619047616,0.998363672593813,2.857142857142857,False
2,6.0,5,7,"[0, 0, 0, 0, 0, 1, 0, 1]",0.9798687566511528,0,0.5833333333333334,0.4166666666666667,0.9798687566511528,5.0,True
4,3.5,2,7,"[0, 0, 2, 1, 0, 0, 0, 1]",0.9852281360342515,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,4.0,False
8,4.25,2,7,"[0, 0, 3, 0, 0, 3, 1, 1]",0.9899927915575186,3,0.5588235294117647,0.4411764705882353,0.9899927915575186,3.857142857142857,False
3,4.333333333333333,2,6,"[0, 0, 1, 0, 0, 1, 1, 0]",0.9957274520849255,0,0.5384615384615384,0.46153846153846156,0.9957274520849255,4.0,True
10,3.8,1,6,"[0, 1, 1, 1, 4, 2, 1, 0]",0.9819407868640977,8,0.42105263157894735,0.5789473684210527,0.9819407868640977,2.8666666666666667,False
9,3.2222222222222223,1,7,"[0, 3, 2, 0, 1, 1, 1, 1]",0.9922666387194963,5,0.5517241379310345,0.4482758620689655,0.9922666387194963,3.7777777777777777,False
10,4.8,2,7,"[0, 0, 2, 1, 0, 3, 2, 2]",0.9684610087601622,5,0.6041666666666666,0.3958333333333333,0.9684610087601622,4.066666666666666,False
3,2.3333333333333335,1,3,"[0, 1, 0, 2, 0, 0, 0, 0]",0.9852281360342515,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,2.0,True
1,5.0,5,5,"[0, 0, 0, 0, 0, 1, 0, 0]",0.7219280948873623,0,0.2,0.8,0.7219280948873623,0.0,True
3,5.0,3,6,"[0, 0, 0, 1, 0, 0, 2, 0]",0.9967916319816366,1,0.4666666666666667,0.5333333333333333,0.9967916319816366,4.666666666666667,True
10,4.1,1,7,"[0, 2, 2, 0, 1, 1, 2, 2]",0.9995708393473224,8,0.5121951219512195,0.4878048780487805,0.9995708393473224,4.333333333333333,False
2,3.5,3,4,"[0, 0, 0, 1, 1, 0, 0, 0]",0.9852281360342515,0,0.5714285714285714,0.42857142857142855,0.9852281360342515,2.0,True
10,3.5,1,6,"[0, 2, 2, 1, 0, 4, 1, 0]",0.9517626756348311,8,0.6285714285714286,0.37142857142857144,0.9517626756348311,3.466666666666667,False
3,3.6666666666666665,2,6,"[0, 0, 1, 1, 0, 0, 1, 0]",0.9940302114769565,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,4.0,True
8,3.625,1,7,"[0, 2, 1, 1, 1, 1, 1, 1]",0.9991421039919088,6,0.4827586206896552,0.5172413793103449,0.9991421039919088,4.035714285714286,False
7,4.714285714285714,3,7,"[0, 0, 0, 2, 2, 0, 2, 1]",0.9672947789468944,3,0.6060606060606061,0.3939393939393939,0.9672947789468944,3.9047619047619047,True
8,5.25,2,7,"[0, 0, 1, 0, 1, 2, 2, 2]",0.998363672593813,4,0.47619047619047616,0.5238095238095238,0.998363672593813,4.142857142857143,True
5,2.4,1,5,"[0, 1, 3, 0, 0, 1, 0, 0]",0.8112781244591328,4,0.75,0.25,0.8112781244591328,2.3,False
3,4.0,3,5,"[0, 0, 0, 1, 1, 1, 0, 0]",0.9182958340544896,0,0.3333333333333333,0.6666666666666666,0.9182958340544896,3.0,True
9,3.6666666666666665,1,6,"[0, 3, 1, 0, 0, 2, 3, 0]",0.9833761901392235,6,0.5757575757575758,0.42424242424242425,0.9833761901392235,3.888888888888889,False
3,5.666666666666667,5,7,"[0, 0, 0, 0, 0, 2, 0, 1]",0.9774178175281716,0,0.5882352941176471,0.4117647058823529,0.9774178175281716,3.3333333333333335,True
4,4.5,2,7,"[0, 0, 1, 1, 0, 0, 1, 1]",0.9182958340544896,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,4.833333333333333,False
2,5.0,3,7,"[0, 0, 0, 1, 0, 0, 0, 1]",1.0,0,0.5,0.5,1.0,5.0,True
6,2.3333333333333335,1,4,"[0, 1, 3, 1, 1, 0, 0, 0]",1.0,4,0.5,0.5,1.0,2.1333333333333333,False
9,5.666666666666667,1,7,"[0, 1, 0, 0, 0, 3, 0, 5]",0.9661773513883509,6,0.6078431372549019,0.39215686274509803,0.9661773513883509,4.138888888888889,False
3,5.0,3,6,"[0, 0, 0, 1, 0, 0, 2, 0]",0.9709505944546686,1,0.6,0.4,0.9709505944546686,3.6666666666666665,True
5,5.6,3,7,"[0, 0, 0, 1, 0, 1, 1, 2]",0.996316519558962,3,0.5357142857142857,0.4642857142857143,0.996316519558962,4.5,False
2,6.5,6,7,"[0, 0, 0, 0, 0, 0, 1, 1]",0.8904916402194913,0,0.6923076923076923,0.3076923076923077,0.8904916402194913,3.0,True
5,2.8,1,7,"[0, 2, 1, 1, 0, 0, 0, 1]",0.9852281360342515,3,0.42857142857142855,0.5714285714285714,0.9852281360342515,3.7,False
5,4.4,1,7,"[0, 1, 0, 1, 0, 1, 1, 1]",0.9760206482366149,2,0.4090909090909091,0.5909090909090909,0.9760206482366149,4.3,True
4,4.25,3,6,"[0, 0, 0, 1, 2, 0, 1, 0]",0.9975025463691153,1,0.47058823529411764,0.5294117647058824,0.9975025463691153,3.6666666666666665,True
5,4.4,1,7,"[0, 1, 0, 0, 2, 0, 1, 1]",0.9760206482366149,3,0.5909090909090909,0.4090909090909091,0.9760206482366149,4.5,False
3,4.666666666666667,3,7,"[0, 0, 0, 1, 1, 0, 0, 1]",0.863120568566631,1,0.2857142857142857,0.7142857142857143,0.863120568566631,4.333333333333333,True
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,1.0,0.0,-0.0,0.0,True
7,4.571428571428571,3,6,"[0, 0, 0, 1, 2, 3, 1, 0]",0.9283620723948676,2,0.65625,0.34375,0.9283620723948676,3.0952380952380953,False
6,3.5,1,5,"[0, 1, 1, 0, 2, 2, 0, 0]",0.9587118829771318,5,0.38095238095238093,0.6190476190476191,0.9587118829771318,3.2,False
3,4.0,2,5,"[0, 0, 1, 0, 0, 2, 0, 0]",0.8112781244591328,0,0.75,0.25,0.8112781244591328,3.3333333333333335,True
9,3.888888888888889,1,7,"[0, 1, 2, 2, 0, 2, 0, 2]",0.9709505944546686,7,0.6,0.4,0.9709505944546686,4.027777777777778,False
2,6.5,6,7,"[0, 0, 0, 0, 0, 0, 1, 1]",0.9957274520849255,0,0.46153846153846156,0.5384615384615384,0.9957274520849255,4.0,True
4,3.75,1,6,"[0, 1, 0, 0, 2, 0, 1, 0]",0.9182958340544896,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,4.0,True
2,6.0,6,6,"[0, 0, 0, 0, 0, 0, 2, 0]",0.9798687566511528,0,0.4166666666666667,0.5833333333333334,0.9798687566511528,3.0,True
2,4.5,2,7,"[0, 0, 1, 0, 0, 0, 0, 1]",0.9910760598382222,0,0.5555555555555556,0.4444444444444444,0.9910760598382222,6.0,True
5,4.6,3,7,"[0, 0, 0, 1, 2, 1, 0, 1]",0.9321115676166747,1,0.34782608695652173,0.6521739130434783,0.9321115676166747,3.1,True
4,4.0,2,6,"[0, 0, 1, 1, 0, 1, 1, 0]",0.9886994082884974,1,0.5625,0.4375,0.9886994082884974,4.166666666666667,True
8,4.375,2,7,"[0, 0, 1, 2, 1, 2, 1, 1]",0.9275265884316759,5,0.6571428571428571,0.34285714285714286,0.9275265884316759,3.0714285714285716,False
8,4.375,1,7,"[0, 1, 1, 1, 0, 2, 2, 1]",0.9994110647387552,6,0.5142857142857142,0.4857142857142857,0.9994110647387552,4.0,False
10,3.3,1,6,"[0, 2, 2, 2, 1, 1, 2, 0]",0.9672947789468944,8,0.6060606060606061,0.3939393939393939,0.9672947789468944,3.2444444444444445,False
6,3.8333333333333335,2,7,"[0, 0, 2, 1, 1, 1, 0, 1]",0.9986359641585718,3,0.5217391304347826,0.4782608695652174,0.9986359641585718,3.8666666666666667,True
8,4.875,2,7,"[0, 0, 2, 0, 1, 2, 0, 3]",0.9881108365218301,2,0.4358974358974359,0.5641025641025641,0.9881108365218301,4.357142857142857,True
7,3.5714285714285716,1,7,"[0, 1, 2, 1, 0, 2, 0, 1]",0.9709505944546686,5,0.6,0.4,0.9709505944546686,3.9047619047619047,False
3,3.6666666666666665,1,6,"[0, 1, 0, 0, 1, 0, 1, 0]",0.9940302114769565,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,4.0,True
3,5.666666666666667,4,7,"[0, 0, 0, 0, 1, 0, 1, 1]",0.7871265862012691,1,0.7647058823529411,0.23529411764705882,0.7871265862012691,3.6666666666666665,True
10,4.8,3,7,"[0, 0, 0, 2, 1, 5, 1, 1]",1.0,6,0.5,0.5,1.0,3.5555555555555554,False
5,4.2,1,7,"[0, 1, 0, 0, 2, 1, 0, 1]",0.998363672593813,3,0.5238095238095238,0.47619047619047616,0.998363672593813,4.4,True
4,4.75,1,7,"[0, 1, 0, 0, 0, 1, 1, 1]",0.9819407868640977,3,0.42105263157894735,0.5789473684210527,0.9819407868640977,4.0,True
6,3.3333333333333335,1,5,"[0, 1, 0, 2, 2, 1, 0, 0]",0.9927744539878083,3,0.45,0.55,0.9927744539878083,3.1333333333333333,False
6,4.5,2,7,"[0, 0, 1, 2, 0, 0, 2, 1]",0.9751190649408661,1,0.5925925925925926,0.4074074074074074,0.9751190649408661,4.066666666666666,True
7,3.857142857142857,2,6,"[0, 0, 2, 1, 1, 2, 1, 0]",0.9910760598382222,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,3.5238095238095237,False
10,3.4,1,7,"[0, 3, 2, 1, 1, 0, 1, 2]",0.9975025463691153,7,0.47058823529411764,0.5294117647058824,0.9975025463691153,3.7777777777777777,False
3,5.333333333333333,5,6,"[0, 0, 0, 0, 0, 2, 1, 0]",0.9886994082884974,0,0.5625,0.4375,0.9886994082884974,2.6666666666666665,True
3,5.333333333333333,4,6,"[0, 0, 0, 0, 1, 0, 2, 0]",1.0,0,0.5,0.5,1.0,3.3333333333333335,True
2,4.5,4,5,"[0, 0, 0, 0, 1, 1, 0, 0]",0.7642045065086203,1,0.7777777777777778,0.2222222222222222,0.7642045065086203,1.0,True
7,5.285714285714286,1,7,"[0, 1, 0, 0, 1, 1, 1, 3]",0.9090221560878149,6,0.6756756756756757,0.32432432432432434,0.9090221560878149,4.523809523809524,False
9,3.3333333333333335,1,7,"[0, 2, 2, 2, 0, 1, 1, 1]",0.9871377743721863,7,0.43333333333333335,0.5666666666666667,0.9871377743721863,3.75,False
10,4.1,1,6,"[0, 1, 1, 1, 3, 1, 3, 0]",0.9892452969285004,7,0.5609756097560976,0.43902439024390244,0.9892452969285004,3.7111111111111112,False
4,3.75,2,6,"[0, 0, 1, 1, 1, 0, 1, 0]",0.7219280948873623,1,0.2,0.8,0.7219280948873623,3.3333333333333335,True
4,5.25,2,7,"[0, 0, 1, 0, 0, 1, 0, 2]",0.9182958340544896,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,4.833333333333333,True
8,5.125,1,7,"[0, 1, 0, 1, 1, 0, 2, 3]",0.9892452969285004,5,0.5609756097560976,0.43902439024390244,0.9892452969285004,4.535714285714286,False
7,3.0,1,5,"[0, 3, 0, 0, 2, 2, 0, 0]",0.998363672593813,4,0.47619047619047616,0.5238095238095238,0.998363672593813,3.3333333333333335,False
5,4.2,1,7,"[0, 1, 0, 1, 0, 2, 0, 1]",0.9587118829771318,2,0.6190476190476191,0.38095238095238093,0.9587118829771318,4.2,False
1,4.0,4,4,"[0, 0, 0, 0, 1, 0, 0, 0]",0.8112781244591328,0,0.75,0.25,0.8112781244591328,0.0,True
6,5.666666666666667,5,7,"[0, 0, 0, 0, 0, 4, 0, 2]",0.9774178175281716,1,0.4117647058823529,0.5882352941176471,0.9774178175281716,3.6,True
5,4.4,1,6,"[0, 1, 0, 1, 0, 0, 3, 0]",0.9456603046006401,4,0.36363636363636365,0.6363636363636364,0.9456603046006401,3.8,True
2,5.5,5,6,"[0, 0, 0, 0, 0, 1, 1, 0]",0.9940302114769565,0,0.45454545454545453,0.5454545454545454,0.9940302114769565,2.0,True
10,4.2,1,6,"[0, 2, 0, 0, 3, 2, 3, 0]",0.998363672593813,6,0.5238095238095238,0.47619047619047616,0.998363672593813,3.577777777777778,False
8,3.0,1,7,"[0, 2, 1, 3, 1, 0, 0, 1]",0.8708644692353644,5,0.7083333333333334,0.2916666666666667,0.8708644692353644,2.9285714285714284,False
3,4.333333333333333,4,5,"[0, 0, 0, 0, 2, 1, 0, 0]",0.9612366047228759,0,0.6153846153846154,0.38461538461538464,0.9612366047228759,3.3333333333333335,True
5,4.4,1,7,"[0, 1, 1, 0, 0, 0, 2, 1]",0.8453509366224364,4,0.2727272727272727,0.7272727272727273,0.8453509366224364,4.5,False
4,4.75,3,7,"[0, 0, 0, 2, 0, 0, 1, 1]",0.9980008838722996,0,0.47368421052631576,0.5263157894736842,0.9980008838722996,4.666666666666667,True
2,2.5,1,4,"[0, 1, 0, 0, 1, 0, 0, 0]",0.9709505944546686,0,0.4,0.6,0.9709505944546686,4.0,True
8,4.0,1,7,"[0, 1, 2, 1, 1, 0, 1, 2]",0.9283620723948676,6,0.65625,0.34375,0.9283620723948676,3.9285714285714284,False
9,4.666666666666667,1,7,"[0, 1, 2, 0, 0, 2, 1, 3]",0.9934472383802027,7,0.4523809523809524,0.5476190476190477,0.9934472383802027,4.638888888888889,False
7,4.857142857142857,2,7,"[0, 0, 1, 1, 0, 3, 0, 2]",0.9774178175281716,3,0.5882352941176471,0.4117647058823529,0.9774178175281716,4.238095238095238,True
5,4.2,1,6,"[0, 1, 0, 0, 1, 2, 1, 0]",0.9852281360342515,4,0.5714285714285714,0.42857142857142855,0.9852281360342515,4.0,False
9,4.888888888888889,1,7,"[0, 1, 1, 0, 1, 2, 1, 3]",0.9940302114769565,8,0.5454545454545454,0.45454545454545453,0.9940302114769565,4.416666666666667,False
3,3.6666666666666665,1,5,"[0, 1, 0, 0, 0, 2, 0, 0]",0.9940302114769565,0,0.5454545454545454,0.45454545454545453,0.9940302114769565,4.0,True
3,3.3333333333333335,3,4,"[0, 0, 0, 2, 1, 0, 0, 0]",0.9709505944546686,1,0.6,0.4,0.9709505944546686,2.6666666666666665,True
1,1.0,1,1,"[0, 1, 0, 0, 0, 0, 0, 0]",-0.0,0,1.0,0.0,-0.0,0.0,True
7,4.428571428571429,3,6,"[0, 0, 0, 2, 2, 1, 2, 0]",0.9992492479956565,3,0.4838709677419355,0.5161290322580645,0.9992492479956565,3.4761904761904763,True
3,4.0,1,6,"[0, 1, 0, 0, 0, 1, 1, 0]",0.8112781244591328,2,0.75,0.25,0.8112781244591328,3.3333333333333335,True
6,4.5,1,7,"[0, 1, 0, 2, 0, 0, 1, 2]",0.9910760598382222,5,0.4444444444444444,0.5555555555555556,0.9910760598382222,4.8,False
4,4.25,1,7,"[0, 1, 0, 1, 0, 0, 1, 1]",0.9366673818775626,3,0.35294117647058826,0.6470588235294118,0.9366673818775626,3.6666666666666665,True
2,5.5,5,6,"[0, 0, 0, 0, 0, 1, 1, 0]",0.8453509366224364,0,0.7272727272727273,0.2727272727272727,0.8453509366224364,4.0,True
7,3.4285714285714284,1,7,"[0, 2, 1, 1, 0, 2, 0, 1]",1.0,5,0.5,0.5,1.0,3.857142857142857,False
5,3.8,2,7,"[0, 0, 1, 2, 1, 0, 0, 1]",0.8997437586982626,3,0.3157894736842105,0.6842105263157895,0.8997437586982626,3.6,False
2,5.0,3,7,"[0, 0, 0, 1, 0, 0, 0, 1]",0.8812908992306927,0,0.7,0.3,0.8812908992306927,7.0,True
10,3.1,1,7,"[0, 2, 3, 2, 1, 0, 1, 1]",0.9383153522334069,8,0.3548387096774194,0.6451612903225806,0.9383153522334069,3.3333333333333335,False
8,4.375,1,7,"[0, 2, 0, 1, 1, 0, 2, 2]",0.9709505944546686,6,0.4,0.6,0.9709505944546686,4.107142857142857,False
10,2.4,1,6,"[0, 5, 0, 3, 1, 0, 1, 0]",0.8708644692353644,5,0.7083333333333334,0.2916666666666667,0.8708644692353644,2.6222222222222222,False
8,3.875,1,6,"[0, 2, 0, 1, 1, 2, 2, 0]",0.9811522341999133,6,0.5806451612903226,0.41935483870967744,0.9811522341999133,3.75,False
1,5.0,5,5,"[0, 0, 0, 0, 0, 1, 0, 0]",0.9709505944546686,0,0.4,0.6,0.9709505944546686,0.0,True
1,4.0,4,4,"[0, 0, 0, 0, 1, 0, 0, 0]",1.0,0,0.5,0.5,1.0,0.0,True
2,3.0,2,4,"[0, 0, 1, 0, 1, 0, 0, 0]",0.6500224216483541,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,2.0,True
7,2.857142857142857,1,7,"[0, 2, 2, 1, 1, 0, 0, 1]",0.9927744539878083,4,0.55,0.45,0.9927744539878083,3.2857142857142856,False
2,3.0,1,5,"[0, 1, 0, 0, 0, 1, 0, 0]",1.0,1,0.5,0.5,1.0,5.0,True
6,4.5,2,6,"[0, 0, 1, 0, 2, 1, 2, 0]",0.9910760598382222,3,0.5555555555555556,0.4444444444444444,0.9910760598382222,3.466666666666667,True
5,2.8,2,5,"[0, 0, 3, 1, 0, 1, 0, 0]",0.9852281360342515,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,2.7,False
8,3.5,1,7,"[0, 2, 0, 2, 2, 1, 0, 1]",0.9852281360342515,6,0.5714285714285714,0.42857142857142855,0.9852281360342515,3.607142857142857,False
7,3.4285714285714284,1,7,"[0, 3, 0, 0, 2, 0, 1, 1]",0.8112781244591328,4,0.25,0.75,0.8112781244591328,3.761904761904762,False
3,3.3333333333333335,1,6,"[0, 1, 0, 1, 0, 0, 1, 0]",0.9709505944546686,0,0.4,0.6,0.9709505944546686,4.333333333333333,True
6,4.166666666666667,1,7,"[0, 2, 0, 0, 0, 2, 1, 1]",0.9988455359952018,1,0.52,0.48,0.9988455359952018,4.533333333333333,False
1,3.0,3,3,"[0, 0, 0, 1, 0, 0, 0, 0]",0.9182958340544896,0,0.3333333333333333,0.6666666666666666,0.9182958340544896,0.0,True
3,4.0,1,6,"[0, 1, 0, 0, 0, 1, 1, 0]",0.9182958340544896,0,0.6666666666666666,0.3333333333333333,0.9182958340544896,5.0,True
3,3.0,1,7,"[0, 2, 0, 0, 0, 0, 0, 1]",0.9910760598382222,1,0.4444444444444444,0.5555555555555556,0.9910760598382222,4.0,True
6,4.0,1,7,"[0, 2, 1, 0, 0, 0, 1, 2]",0.9182958340544896,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,4.333333333333333,False
10,4.4,1,7,"[0, 1, 0, 3, 1, 2, 1, 2]",0.9865446300055644,7,0.5681818181818182,0.4318181818181818,0.9865446300055644,4.066666666666666,False
9,4.666666666666667,1,7,"[0, 1, 0, 0, 2, 4, 1, 1]",0.998363672593813,5,0.47619047619047616,0.5238095238095238,0.998363672593813,3.861111111111111,False
1,2.0,2,2,"[0, 0, 1, 0, 0, 0, 0, 0]",-0.0,0,1.0,0.0,-0.0,0.0,True
